,DrugBankIDLabel,UniProtIDLabel,Interaction,Predicted interaction
7568,3565,140,1,0.4532419400042567
7569,4159,2707,1,0.6092294972016954
7570,482,2595,1,0.46317315215482197
7571,300,1435,1,0.46592473371050336
7572,3676,3872,1,0.48996300191892217
7573,2531,1361,1,0.47750692662768923
7574,5121,1262,1,0.4512913173034225
7575,7298,3284,1,0.4883773966996311
7576,7102,1003,1,0.5103823398274452
7577,2375,3356,1,0.46002960618750327
7578,2375,730,1,0.4769231283694994
7579,6683,553,1,0.4731534940953414
7580,5550,4065,1,0.5698352315222919
7581,3058,1291,1,0.530560975483847
7582,275,3800,1,0.5116771618666572
7583,4630,4610,1,0.4494787027845026
7584,1441,1777,1,0.5018415675716255
7585,1441,1353,1,0.4800270256067487
7586,251,2953,1,0.4930161222479552
7587,439,1433,1,0.4661214124716316
7588,1607,831,1,0.451392186899748
7589,4271,634,1,0.6836472732307501
7590,1350,2707,1,0.516056376737619
7591,5470,2621,1,0.5115416626026271
7592,6090,2687,1,0.8053787006476045
7593,6090,26,1,1.0
7594,6090,3412,1,0.5480087314945501
7595,6090,773,1,0.7154263978528035
7596,6090,4708,1,0.6075946382953781
7597,6090,4057,1,0.5789593759076133
7598,6090,754,1,0.5564584529153412
7599,6090,4427,1,0.5882471794963154
7600,6090,2594,1,0.6487301531576027
7601,6090,1464,1,0.5659101099970753
7602,6090,148,1,0.4973171447977436
7603,6090,94,1,0.5245550199422646
7604,6090,2355,1,0.6779767578501619
7605,6090,2245,1,0.573934928627766
7606,6090,2015,1,0.5615376877329894
7607,6090,4291,1,0.5416950516530145
7608,6090,3854,1,0.5457102428724033
7609,6090,4571,1,0.5319558953336236
7610,6090,237,1,0.545620121414937
7611,6090,796,1,0.5852283151208774
7612,6090,3351,1,0.5706343277747614
7613,6090,3804,1,0.5670857226903727
7614,6090,702,1,0.5310013387205872
7615,6090,2244,1,0.6070693011732121
7616,6090,154,1,0.5614514666404384
7617,6090,1545,1,0.5275528759947977
7618,6090,4203,1,0.5387996452430104
7619,6090,2472,1,0.5769322080232246
7620,6090,2386,1,0.5696954418886342
7621,6090,1069,1,0.5947294079788332
7622,6090,4759,1,0.5465270524257131
7623,6090,1989,1,0.6176398502306175
7624,6090,2320,1,0.595622169751205
7625,6090,2507,1,0.5930514399580042
7626,6090,530,1,0.5709135311837993
7627,6090,438,1,0.5104211085305848
7628,6090,1586,1,0.5319967508090973
7629,6090,4449,1,0.5243032657032275
7630,6090,214,1,0.5182815295695502
7631,6090,2054,1,0.6234291861869188
7632,6090,3090,1,0.6188249775229667
7633,6090,1125,1,0.5698240419624526
7634,6090,4573,1,0.5428062158904553
7635,6090,2934,1,0.5584721494385995
7636,6090,2346,1,0.5527161974861758
7637,6090,3420,1,0.5168106561000596
7638,6090,581,1,0.8634438861347882
7639,6090,245,1,0.5118969709105907
7640,6090,4035,1,0.5883643092832755
7641,6090,3576,1,0.5326662264904298
7642,1486,2819,1,0.4754549120905956
7643,7136,3800,1,0.4972503995610502
7644,7136,663,1,0.4566584901976652
7645,5774,2012,1,0.5989407382133853
7646,5183,3009,1,0.6217457274565511
7647,7171,213,1,0.5068889402225223
7648,6506,2425,1,0.5367673062887148
7649,5880,655,1,0.45868999419796086
7650,1800,2179,1,0.48524529875050915
7651,6304,3009,1,0.5977869393992459
7652,7147,4178,1,0.5747351369446948
7653,7147,2243,1,0.5718722037077563
7654,4047,2279,1,0.44378906895864895
7655,4047,2258,1,0.47115148377807103
7656,4047,4739,1,0.48763193725347787
7657,4047,2550,1,0.4594508888857018
7658,4047,2840,1,0.487071263685679
7659,1907,3293,1,0.5740944812443562
7660,1907,4120,1,0.5883715596872375
7661,1907,1232,1,0.8188339455824608
7662,1907,1189,1,0.7895872277774153
7663,1907,2877,1,0.5880405944732012
7664,1907,2884,1,0.6621606602272445
7665,1907,3040,1,1.0
7666,1907,683,1,1.0
7667,1907,2476,1,1.0
7668,1907,3577,1,0.9820439552360275
7669,1907,3335,1,1.0
7670,1907,2944,1,0.9905567437371202
7671,1907,4021,1,0.9507526082165998
7672,1907,81,1,0.9724066302972274
7673,1907,4163,1,0.985917359545931
7674,1907,1998,1,0.9851485933656362
7675,1907,329,1,0.9309867533978525
7676,1907,770,1,1.0
7677,1907,3745,1,0.9496575024316922
7678,1907,3444,1,0.9734218617770314
7679,1907,4450,1,0.9351253958115274
7680,1907,2558,1,0.9154782112109174
7681,1907,1495,1,0.6183602325235591
7682,2979,1291,1,0.5274824019651148
7683,2038,3356,1,0.4861408761007174
7684,2038,730,1,0.4972501880728044
7685,4995,4178,1,0.5245983332554045
7686,4995,2243,1,0.5274654884269918
7687,2093,2193,1,0.49430184291218393
7688,2093,4632,1,0.48473731962982125
7689,2093,2786,1,0.5271587637970355
7690,7299,581,1,0.5621028252735454
7691,1863,2158,1,0.5100555613009801
7692,1863,2012,1,0.5967784961617668
7693,1863,4503,1,0.49375851661054637
7694,6720,2936,1,0.4773521172046776
7695,6844,26,1,0.6329060183800331
7696,786,4283,1,0.47312118228778255
7697,786,1065,1,0.46529069521340594
7698,1738,1623,1,0.4711060459217473
7699,7163,3060,1,0.4554082236122404
7700,7163,3944,1,0.45144168548282887
7701,907,4207,1,0.4613097919027543
7702,3898,1286,1,0.4570922592135865
7703,2936,3562,1,0.4591783857317116
7704,3094,2003,1,0.4453367729660799
7705,6478,3821,1,0.6183366868529165
7706,6478,3791,1,0.52257502503934
7707,6478,2485,1,0.5050500622519873
7708,6478,1377,1,0.5372316790427208
7709,6478,3038,1,0.46954080717942137
7710,6478,2046,1,0.4925649389331922
7711,6478,4036,1,0.5233183644326547
7712,6478,2022,1,0.47932602915103506
7713,6478,2810,1,0.5048274190267338
7714,6478,4691,1,0.48999382573881345
7715,6478,175,1,0.4828841273907879
7716,6478,3372,1,0.5002260438909852
7717,6478,749,1,0.477431758910517
7718,6478,342,1,0.5152725292413278
7719,3533,3465,1,0.46897732965401906
7720,3533,1114,1,0.46299211565152154
7721,3533,3518,1,0.46808980107186327
7722,3533,4114,1,0.4602962589425148
7723,3533,461,1,0.4680432547127332
7724,4361,316,1,0.4682950632346982
7725,4361,1666,1,0.48272680605029095
7726,1313,784,1,0.5174919621522835
7727,5804,2786,1,0.5159497731942803
7728,3135,2491,1,0.47420088375450425
7729,75,1933,1,0.4690611167797642
7730,6441,3594,1,0.43721052989654424
7731,6309,3056,1,0.4337633536402436
7732,6309,2853,1,0.44476476782179253
7733,2348,2825,1,0.47957143592804263
7734,2634,3475,1,0.46194488785944604
7735,6450,1291,1,0.48844954812382746
7736,1262,1940,1,0.5014944464771109
7737,1262,2831,1,0.4923388508542718
7738,1262,201,1,0.4675644082167255
7739,1262,3644,1,0.48136918177986376
7740,1262,947,1,0.4684306950749003
7741,1262,67,1,0.4794565237725916
7742,1262,2304,1,0.4825548099786978
7743,1262,4729,1,0.49678321551128857
7744,1306,3009,1,0.6108683832476897
7745,5309,4583,1,0.4505112353312806
7746,7128,1387,1,0.4564173703972173
7747,3692,4565,1,0.44965566372671734
7748,5923,1663,1,0.5976570952942086
7749,5923,3929,1,0.5848102987241717
7750,5923,1887,1,0.7628770163436072
7751,5923,1535,1,0.6378939807242722
7752,5923,4494,1,0.6192839210361778
7753,5923,4423,1,0.5540093470275251
7754,5923,3779,1,0.5761368627153187
7755,5923,4614,1,0.5383225154640203
7756,5923,627,1,0.5193680492029837
7757,5923,4680,1,0.5271647088585034
7758,5923,3889,1,0.5852363185411076
7759,5923,2767,1,0.6536046047260606
7760,5923,1766,1,0.6275342584888606
7761,5923,2029,1,0.6251224277210001
7762,5923,4213,1,0.6131148262333854
7763,5923,3430,1,0.5898317087365139
7764,5923,4730,1,0.605566708077369
7765,5923,4519,1,0.5582409023916468
7766,5923,2937,1,0.6214472374778994
7767,5923,593,1,0.5842748847604646
7768,5923,2519,1,0.5580278557583118
7769,5923,3666,1,0.5672971428069468
7770,5923,1739,1,0.5661410174756965
7771,5923,2551,1,0.6207568888231109
7772,5923,4301,1,0.644485423840627
7773,5923,781,1,0.485500013168264
7774,5923,2230,1,0.5134565009752481
7775,5923,507,1,0.5913713650261274
7776,5923,1310,1,0.574716259159926
7777,5923,3525,1,0.5938667721225115
7778,5923,1724,1,0.593064697368299
7779,5923,1897,1,0.6301534064068733
7780,5923,3623,1,0.5000060263737547
7781,5923,709,1,0.5315576874925934
7782,5923,3722,1,0.5791672833555153
7783,5923,1154,1,0.6095313111398704
7784,5923,1632,1,0.5717168006457696
7785,5923,2286,1,0.5522897835703422
7786,5923,2623,1,0.5163859734505039
7787,5923,528,1,0.5619495167569295
7788,5923,319,1,0.5329397441760644
7789,5923,1286,1,0.6226201124533708
7790,5923,4064,1,0.5872369848742931
7791,5923,23,1,0.5656387015597479
7792,5923,4318,1,0.5331747231390294
7793,7152,4511,1,0.46656872831846297
7794,1154,275,1,0.5063194078066601
7795,1154,4382,1,0.5292501768308255
7796,175,609,1,0.6163993452666191
7797,175,2687,1,0.587141685016742
7798,175,4123,1,0.5998517230874018
7799,847,4728,1,0.5143250015356697
7800,6917,3356,1,0.47089204477541136
7801,6917,730,1,0.4818420553619768
7802,3175,1148,1,0.5975096182331605
7803,6553,2768,1,0.4714053346683661
7804,2619,4668,1,0.6516425547157378
7805,2619,203,1,0.7037087715421733
7806,2619,2176,1,0.5095450726573146
7807,2619,3235,1,0.5211858623997724
7808,2619,2872,1,0.5167113698247918
7809,2619,3592,1,0.548393222169267
7810,2619,3210,1,0.49117136389046967
7811,2619,2480,1,0.49059590805304504
7812,2619,313,1,0.5520700078843389
7813,273,2688,1,0.4672072199017584
7814,1470,2591,1,0.5916374136597441
7815,4024,563,1,0.5833290609672557
7816,4024,2425,1,0.6321291656212382
7817,4024,1838,1,1.0
7818,4024,3800,1,0.5793492461385652
7819,4024,1106,1,0.6292967181751906
7820,4024,1839,1,0.5054280496699031
7821,4024,2011,1,0.6206160471056983
7822,4024,4415,1,0.5437212771168967
7823,4024,3498,1,0.5650325462838071
7824,4024,3705,1,0.5259311322066555
7825,4024,1610,1,0.5767946951014832
7826,4024,3192,1,0.5328365710908265
7827,4024,4398,1,0.9323493144485728
7828,7268,3999,1,0.48314093872706826
7829,5872,4048,1,0.6154201277950757
7830,2274,3000,1,0.4718610592030303
7831,2274,1785,1,0.442340371600728
7832,3145,520,1,0.44349798479266284
7833,309,917,1,0.45963822172359814
7834,4941,3647,1,0.44500494806666685
7835,4956,3288,1,0.4432804391612537
7836,3056,4668,1,0.5506039927293025
7837,809,4668,1,0.573747334608719
7838,809,4141,1,0.48992349055457624
7839,2030,33,1,0.46317305049026297
7840,2030,2835,1,0.43693593190324476
7841,3427,2198,1,0.4396686667073264
7842,589,1105,1,0.4890615007596745
7843,589,801,1,0.4824118846267523
7844,589,3445,1,0.4523922119744311
7845,5054,2827,1,0.4887447475937101
7846,7290,2687,1,0.5832362798536223
7847,7290,4123,1,0.6041102418876202
7848,7325,478,1,0.45570709057397246
7849,1759,2035,1,0.4737464080354269
7850,7225,60,1,0.49900119717850205
7851,3475,1423,1,0.4712225509215549
7852,3475,493,1,0.545848494008671
7853,1865,1347,1,0.522236441228248
7854,1865,3906,1,0.46521224954327955
7855,1865,3379,1,0.44663921956256913
7856,1865,2692,1,0.49424231007283853
7857,1865,1297,1,0.4846151440135831
7858,1865,1144,1,0.476114181300488
7859,2170,2591,1,0.596529227277689
7860,2679,1226,1,0.44973686777798066
7861,5802,2703,1,0.4208146438575956
7862,4180,2848,1,0.45779252102015777
7863,4516,4511,1,0.4602142100627425
7864,4516,872,1,0.45645043637033716
7865,4516,1903,1,0.48278517058620485
7866,4516,697,1,0.46452845680313803
7867,159,3929,1,0.49900184087399596
7868,159,2767,1,0.5314466244597685
7869,159,4738,1,0.4879332458192547
7870,159,23,1,0.4843173461902426
7871,7238,1537,1,0.49169597098016643
7872,1329,3288,1,0.44589945762927163
7873,1329,1416,1,0.4526666266786334
7874,1330,2427,1,0.45515893482289604
7875,1524,4123,1,0.5677865413095164
7876,1524,609,1,0.5759595045087968
7877,1524,2687,1,0.5502243955969256
7878,3921,634,1,0.6241456377019331
7879,2795,2532,1,0.4827826212725431
7880,4081,3339,1,0.6848962339107153
7881,4004,4123,1,0.5321941775229387
7882,2827,275,1,0.508401896867286
7883,6272,1119,1,0.46585204250942835
7884,2940,3461,1,0.4980202676602703
7885,2940,2425,1,0.5721754604343404
7886,2940,1809,1,0.5177888516526796
7887,2940,2435,1,0.5138940410651224
7888,2940,1838,1,0.8824822607867328
7889,2940,2605,1,0.5543927789022173
7890,2780,192,1,0.49583205981676226
7891,2780,811,1,0.4705657834384888
7892,2780,2660,1,0.4636977410347405
7893,1362,4199,1,0.4414639501921421
7894,1362,865,1,0.44198157708005287
7895,6286,1868,1,0.5112433733571561
7896,6286,4518,1,0.5247706664235143
7897,5053,3494,1,0.6228481791592952
7898,434,550,1,0.501655099342073
7899,434,220,1,0.5144503178526709
7900,5702,3299,1,0.5298864790889635
7901,5702,316,1,0.504189449011322
7902,5702,4462,1,0.5292832379509664
7903,5702,182,1,0.4955341269306802
7904,5702,3499,1,0.513468157604521
7905,5702,2660,1,0.4849858124857699
7906,5702,1666,1,0.5053951376329516
7907,5702,3301,1,0.49802384379456344
7908,5702,1366,1,0.490439837353035
7909,5702,208,1,0.4932385188165131
7910,5702,1877,1,0.46743843359759646
7911,1536,3940,1,0.4466501124342763
7912,5988,917,1,0.4883322053134568
7913,5988,1832,1,0.48548025756196445
7914,5988,608,1,0.49187154468904665
7915,738,4421,1,0.4791234290008206
7916,738,1562,1,0.5256756442579934
7917,4695,634,1,0.7011569710727821
7918,6030,4356,1,0.4669139371027271
7919,6362,912,1,0.4831758993822034
7920,2081,62,1,0.5021128972836313
7921,4596,2154,1,0.4680865868506289
7922,4596,1308,1,0.4775804042862708
7923,452,26,1,0.6821459439085573
7924,6909,275,1,0.4969708098529936
7925,5568,4048,1,0.6456651370818332
7926,2237,3618,1,0.4804815104596183
7927,2237,4708,1,0.47403669011709837
7928,2237,1260,1,0.47596303924505384
7929,269,4448,1,0.44627733984135254
7930,5140,3235,1,0.4588789920097516
7931,5140,450,1,0.44204013004585874
7932,5140,4228,1,0.4472476887205505
7933,6607,2687,1,0.47963477446568964
7934,6607,4123,1,0.4883798422594904
7935,354,901,1,0.4751774961202122
7936,354,2142,1,0.5007033484268755
7937,354,2392,1,0.5142336698144374
7938,354,1072,1,0.47829725671663625
7939,354,3783,1,0.4831186983764181
7940,354,3256,1,0.4877980715706912
7941,354,3227,1,0.4920832155173399
7942,354,2155,1,0.48636200984134387
7943,354,2849,1,0.49468209929506274
7944,354,2900,1,0.4924562392085347
7945,1706,2389,1,0.4767427038707829
7946,4529,4739,1,0.5000723078411582
7947,4529,4610,1,0.48106037241410343
7948,4950,634,1,0.7860825777145084
7949,6192,4735,1,0.45662509630319326
7950,5809,140,1,0.48297601874844365
7951,2537,634,1,0.7463309144735255
7952,2685,2727,1,0.4580213025004973
7953,3025,1731,1,0.4611713803582812
7954,2896,26,1,0.6639599218379821
7955,5154,98,1,0.5211680705468281
7956,5819,4585,1,0.47774697518403386
7957,7013,4382,1,0.5335046537826276
7958,3713,1838,1,0.8190427984949205
7959,3713,1013,1,0.5853418258080194
7960,1675,2013,1,0.4826271054356229
7961,5139,3235,1,0.47541466701119645
7962,2568,1512,1,0.5899251400788299
7963,147,3458,1,0.558127359664378
7964,281,1885,1,0.5098520625884615
7965,5613,3947,1,0.46941812301527663
7966,1586,2410,1,0.4783046649372124
7967,1586,4630,1,0.48418444182423825
7968,1586,581,1,0.614609243509022
7969,6374,4668,1,0.5545185631850766
7970,6760,2272,1,0.5944133081906386
7971,6930,4265,1,0.5035242897087471
7972,1854,3322,1,0.5227868153921811
7973,5264,809,1,0.5089427790447503
7974,5147,2060,1,0.5351578862273264
7975,705,40,1,0.4592516216092171
7976,4718,2467,1,0.47816134806218535
7977,6803,2005,1,0.48378001293472717
7978,6803,3319,1,0.49660092487579793
7979,6803,2475,1,0.4817588016506584
7980,192,3339,1,0.6999095435140585
7981,192,4483,1,0.47461212127769403
7982,1721,1681,1,0.48609547407205006
7983,4793,634,1,0.6559964453598903
7984,6126,912,1,0.47834945784525335
7985,7054,2969,1,0.5409919980402865
7986,5035,4474,1,0.47447372187715686
7987,5036,3461,1,0.492495422801051
7988,5036,1838,1,0.8753109853998869
7989,5036,1809,1,0.5226755720022931
7990,5036,3871,1,0.5262009464249042
7991,5627,2714,1,0.5019461416823938
7992,6041,63,1,0.47432088152974217
7993,6041,4237,1,0.49600896694873836
7994,18,2254,1,0.49917224998020754
7995,18,4073,1,0.47091947750924656
7996,18,4223,1,0.4887210522986669
7997,18,844,1,0.5002549451831241
7998,18,984,1,0.48968498817773165
7999,3544,1606,1,0.4675782745077748
8000,2246,375,1,0.45709123338819063
8001,2246,2188,1,0.4921146467357338
8002,3613,1241,1,0.43899468031331207
8003,2974,3825,1,0.47390921447821616
8004,6686,4465,1,0.4909618177915647
8005,6946,1730,1,0.49450024217978966
8006,6946,577,1,0.461982034850185
8007,5585,849,1,0.483323100969412
8008,5585,439,1,0.4728536558036757
8009,703,1119,1,0.4627172513575354
8010,2377,2180,1,0.46591736775066395
8011,6629,389,1,0.46350148598576096
8012,6153,4017,1,0.5010081657505387
8013,6645,4668,1,0.5844561503046033
8014,783,3463,1,0.4896418830137365
8015,991,2143,1,0.4672670785099017
8016,991,4691,1,0.46865676751855684
8017,1133,3220,1,0.45872571116437133
8018,959,2567,1,0.48995190135897426
8019,554,2693,1,0.4994860481566664
8020,7143,849,1,0.5081485243203737
8021,7143,439,1,0.503653939774482
8022,3619,1527,1,0.5040769525110883
8023,3924,4319,1,0.4352240922546689
8024,4439,4123,1,0.5396306404789739
8025,2292,4640,1,0.5073190160105985
8026,2292,2214,1,0.5075462550536676
8027,2292,4511,1,0.49108499397203664
8028,2292,4366,1,0.49845459776574985
8029,2292,1555,1,0.4401868386285026
8030,2292,4164,1,0.48697679953428397
8031,2292,3162,1,0.48406580367018376
8032,2292,4584,1,0.5070702101330821
8033,2292,1903,1,0.5195365516011736
8034,2292,865,1,0.5094949782666918
8035,3579,2687,1,0.5672198315012628
8036,953,853,1,0.47436035749096533
8037,3930,1142,1,0.4727239905418278
8038,498,32,1,0.42538647753129094
8039,4522,2467,1,0.491765809726811
8040,6995,2971,1,0.43763350889025526
8041,6995,98,1,0.5095688652799713
8042,4209,3045,1,0.531886113932988
8043,4209,929,1,0.5064438729874552
8044,5910,735,1,0.56441911930512
8045,5910,1114,1,0.5051587793619168
8046,5910,3463,1,0.5260365110136989
8047,5910,376,1,0.5021706896455789
8048,5910,2736,1,0.48754585582996385
8049,5910,121,1,0.5429252140452864
8050,5910,786,1,0.5021870885526659
8051,5910,3355,1,0.5302273603539023
8052,5910,2265,1,0.5268293201409314
8053,5910,1237,1,0.5079980230712381
8054,5910,3147,1,0.5124333637182661
8055,5910,2931,1,0.4430673247383472
8056,5910,3678,1,0.5219855155023485
8057,6229,3361,1,0.4380499384570182
8058,6229,4028,1,0.4429218326098721
8059,6148,2707,1,0.5518610160238228
8060,5040,1122,1,0.49974467750305407
8061,5040,3337,1,0.4821850005551716
8062,186,2305,1,0.48409267201019124
8063,186,3153,1,0.4965041070194737
8064,2604,2767,1,0.4740404587831931
8065,4494,2123,1,0.5107771146389676
8066,5797,2022,1,0.4565797330323921
8067,4310,60,1,0.5059943426712104
8068,418,3785,1,0.4884321248357029
8069,4268,4098,1,0.47670313745587434
8070,7363,2100,1,0.5908299537954725
8071,2533,1131,1,0.42103695626338355
8072,1894,3156,1,0.47822047757539765
8073,6332,1554,1,0.5653525037429455
8074,1435,186,1,0.48508911252430514
8075,6059,3738,1,0.44765327477546557
8076,2756,2012,1,0.6413220860534175
8077,2756,4310,1,0.5055468797288757
8078,2756,2531,1,0.4707294191385981
8079,2756,781,1,0.44774744675271705
8080,2756,1237,1,0.4896137606775597
8081,2756,1858,1,0.49621990515837266
8082,2756,378,1,0.4700320055372633
8083,4715,2018,1,0.4775062239131907
8084,318,3796,1,0.4457127053947141
8085,2822,156,1,0.45799260560760097
8086,2822,3289,1,0.4590223579882977
8087,4101,2434,1,0.44174066683056196
