DrugBankIDLabel,UniProtIDLabel,Interaction
6712,1665,0
3301,420,0
4776,1065,0
4126,4659,0
68,4429,0
7109,2040,0
3212,1243,0
4202,1423,0
2124,2818,0
6362,2099,0
2304,633,0
4678,750,0
3532,983,0
2178,195,0
3845,4472,0
849,756,0
3821,789,0
5882,393,0
739,1673,0
2168,156,0
5923,791,0
6975,674,0
2030,3755,0
2779,3994,0
6364,2780,0
1023,14,0
7285,461,0
4602,1766,0
6389,1710,0
3232,2241,0
1885,2640,0
3761,3358,0
1261,2357,0
1729,4669,0
4976,4047,0
6090,2990,0
6189,959,0
1735,1769,0
1176,2234,0
2994,4062,0
6353,4269,0
3093,2584,0
1303,3145,0
2193,3148,0
4272,1595,0
3468,2939,0
3174,1176,0
2152,697,0
6572,3347,0
4470,1037,0
3336,274,0
2643,2331,0
4322,138,0
5788,641,0
6701,4672,0
7197,3084,0
1993,4067,0
3769,2535,0
6813,1716,0
3352,1409,0
3580,2447,0
3618,2082,0
2749,642,0
765,386,0
1903,4175,0
6714,1726,0
6513,16,0
1077,3844,0
4071,4641,0
826,3741,0
5003,4520,0
970,1253,0
5885,4420,0
4095,3762,0
7291,2169,0
3212,4251,0
4852,500,0
6373,3696,0
5023,625,0
53,2183,0
3520,1641,0
1704,41,0
5680,2525,0
293,1649,0
3053,2604,0
4266,3105,0
1959,2885,0
826,116,0
444,3421,0
2699,3685,0
168,3799,0
453,2668,0
4236,1890,0
5435,3463,0
2056,3444,0
2616,2322,0
7307,3918,0
4477,1086,0
2692,3604,0
2389,3823,0
3914,1640,0
2424,3095,0
4658,945,0
1471,3027,0
6474,3065,0
1549,1708,0
2310,4113,0
316,3343,0
4058,1874,0
2951,1924,0
1701,360,0
5721,273,0
5782,1962,0
5033,3544,0
4562,1621,0
646,802,0
732,1021,0
6062,2385,0
4272,2762,0
4246,3106,0
979,3254,0
3914,3480,0
2830,515,0
3053,3248,0
1375,127,0
4585,300,0
2874,1321,0
3793,4324,0
315,2971,0
1241,2097,0
1121,4510,0
3773,2897,0
4317,4701,0
6894,1440,0
4162,2413,0
5948,3118,0
6859,1898,0
5624,4235,0
5762,3065,0
7115,1424,0
78,4705,0
2108,3228,0
170,2478,0
2521,236,0
6368,1813,0
3451,3575,0
1412,3108,0
1532,2582,0
2265,4375,0
6972,3777,0
5692,251,0
4105,397,0
5377,2425,0
6618,4583,0
3299,4158,0
3716,1143,0
2755,439,0
232,2734,0
2421,2951,0
1555,4051,0
5887,509,0
4330,418,0
875,2341,0
112,2460,0
5161,4584,0
5111,3962,0
4901,3130,0
3765,195,0
3647,263,0
3694,2750,0
2484,983,0
1471,1059,0
1811,1342,0
1018,3644,0
6851,1003,0
6569,598,0
4545,4395,0
6543,2978,0
5882,2132,0
3774,4130,0
2486,2275,0
4724,3160,0
5759,2879,0
3943,3819,0
4801,3126,0
3232,817,0
6930,1265,0
3884,1953,0
3391,1737,0
3868,4306,0
1966,2382,0
1503,1741,0
4760,4732,0
4730,1918,0
1596,2104,0
5587,91,0
917,4230,0
988,2171,0
4506,1349,0
2967,3266,0
1564,4622,0
4162,3816,0
3623,2766,0
2556,4615,0
3693,710,0
6443,2456,0
6771,2033,0
3571,4410,0
2652,2030,0
858,4609,0
6054,3555,0
1317,4625,0
4587,1520,0
267,1242,0
4536,4148,0
7318,1201,0
4712,2548,0
6735,1879,0
7241,643,0
5682,498,0
6486,65,0
2602,1762,0
4879,2309,0
7312,3990,0
1755,4161,0
2660,1524,0
1678,4019,0
699,1153,0
5868,883,0
4661,3578,0
2045,4595,0
4416,1612,0
403,2098,0
209,1543,0
2010,719,0
652,777,0
7280,461,0
5223,4533,0
3057,1230,0
1528,400,0
2297,1059,0
1895,3436,0
4631,38,0
6339,1341,0
5755,700,0
6158,274,0
6878,2753,0
432,2632,0
1154,2292,0
1847,1351,0
5809,861,0
7158,2283,0
5646,2398,0
4699,4416,0
890,3746,0
6464,4254,0
1839,207,0
6282,4302,0
4416,1026,0
1116,1132,0
3007,703,0
2897,1651,0
1531,3562,0
3311,4354,0
2316,2746,0
6790,3742,0
3885,2355,0
374,2056,0
643,1609,0
3201,2329,0
5562,1868,0
1939,3262,0
3756,2374,0
3113,989,0
3974,4640,0
5522,4366,0
1992,3599,0
4077,1798,0
3047,4269,0
2552,3313,0
1022,2626,0
127,521,0
3112,740,0
158,3446,0
4090,4091,0
6051,3432,0
5133,437,0
4163,3296,0
5535,541,0
3413,3916,0
4403,1863,0
1270,2613,0
6928,3020,0
3367,3007,0
6353,821,0
4967,3644,0
6253,3952,0
5134,2747,0
5984,4508,0
3840,3116,0
3225,915,0
5599,3154,0
3619,3603,0
2268,719,0
1093,1485,0
2915,1102,0
3653,4757,0
1596,2331,0
4365,1042,0
3118,3397,0
7253,1060,0
5603,2505,0
6708,3698,0
7004,2757,0
6113,4716,0
2841,2866,0
3294,4321,0
4822,3140,0
1234,3134,0
3460,2697,0
610,4556,0
2073,4213,0
5259,1218,0
6859,3760,0
3735,2697,0
5189,4530,0
5441,2122,0
440,4708,0
5159,1738,0
4605,1929,0
4922,1348,0
6626,2196,0
4526,831,0
2364,3861,0
1200,4731,0
6432,1348,0
1639,4101,0
2006,4071,0
4949,237,0
1021,743,0
6904,2783,0
554,3787,0
2450,3202,0
5870,2471,0
4029,3751,0
2859,4398,0
1285,1523,0
6807,2975,0
1925,1606,0
6375,495,0
4674,2511,0
3085,4487,0
459,4384,0
439,1828,0
4492,609,0
820,1251,0
3886,2395,0
4752,2411,0
6617,4258,0
2940,3477,0
6056,1560,0
5951,4732,0
2577,4396,0
4012,904,0
4883,3333,0
5328,3131,0
7020,3700,0
3375,4348,0
6112,194,0
6439,841,0
1487,3754,0
2216,3636,0
3290,2741,0
4119,718,0
5923,2059,0
6920,3901,0
7315,4347,0
4397,1392,0
3768,1443,0
3580,1309,0
5502,1861,0
591,1364,0
6103,4617,0
5100,930,0
5522,1505,0
1687,616,0
3169,3590,0
3449,2837,0
4266,4375,0
2810,2062,0
1412,57,0
5664,3267,0
6241,3705,0
4117,1255,0
3091,403,0
3424,2658,0
7114,543,0
1787,3129,0
2899,4058,0
2008,3398,0
3239,3844,0
6562,2108,0
1742,2520,0
779,826,0
2876,3599,0
5328,4540,0
5953,1994,0
3290,1381,0
5201,1556,0
389,4158,0
6097,2207,0
1287,184,0
4355,1817,0
700,4284,0
1313,3670,0
7263,3577,0
6697,1116,0
492,4134,0
1254,1226,0
4148,3414,0
4474,2337,0
4281,4759,0
650,2800,0
5382,3882,0
3655,1084,0
5465,4320,0
1129,1612,0
1155,2607,0
1733,3411,0
4078,3225,0
2199,3835,0
4559,1485,0
512,1570,0
3564,3317,0
3779,1577,0
5476,2979,0
1480,4470,0
2047,2922,0
5845,4684,0
2147,622,0
4452,2353,0
1007,4380,0
3992,1085,0
6586,3885,0
1883,4121,0
5793,4053,0
1534,3227,0
4470,2857,0
3661,1467,0
4159,2945,0
26,4500,0
3848,3401,0
2516,2649,0
5945,3623,0
4589,2114,0
3563,2033,0
1529,4402,0
5644,1776,0
830,3459,0
5762,514,0
5381,1654,0
4074,4426,0
682,3901,0
5678,2845,0
1993,433,0
5705,1693,0
1580,2956,0
2585,1004,0
5012,1505,0
5297,2348,0
66,2409,0
4514,649,0
675,3921,0
1037,2426,0
2314,2429,0
1790,152,0
4990,3537,0
4969,2672,0
1582,3663,0
4706,4013,0
1899,1230,0
1528,228,0
4248,1084,0
4931,3207,0
3642,4690,0
5000,2941,0
1751,1502,0
1487,3223,0
4844,2087,0
5280,3808,0
6595,848,0
5497,2247,0
2328,2180,0
1613,254,0
786,421,0
5739,4357,0
2684,4543,0
3214,2636,0
5731,2666,0
1571,1357,0
6178,1990,0
5700,1293,0
5962,4672,0
1320,2519,0
1464,166,0
893,684,0
1585,1429,0
7093,233,0
2142,1779,0
3614,4250,0
855,3639,0
2723,3854,0
2222,957,0
1920,1767,0
2896,4760,0
5436,1175,0
1693,625,0
1618,2136,0
6128,4056,0
1096,3084,0
643,1729,0
3162,289,0
3390,2961,0
3791,378,0
5229,1251,0
1031,1295,0
6539,3872,0
6608,1152,0
201,28,0
5243,2046,0
1200,1137,0
1348,2225,0
4542,584,0
2065,1473,0
7088,652,0
3786,17,0
3438,3133,0
3977,3273,0
3218,2385,0
802,625,0
4601,3813,0
3616,3398,0
5471,2087,0
2374,2138,0
5943,2288,0
7129,391,0
1835,1411,0
3956,233,0
4124,4024,0
5983,1590,0
1345,4454,0
4494,2227,0
1702,1887,0
5757,1356,0
3015,3416,0
5024,2665,0
5595,1011,0
5430,1967,0
3085,2452,0
3173,4719,0
3203,1034,0
423,1283,0
6046,4190,0
7250,719,0
6885,3038,0
3142,3783,0
3345,270,0
6348,207,0
5372,3837,0
1328,4547,0
3502,3190,0
1602,2931,0
7285,3789,0
3790,4282,0
4061,1989,0
3076,187,0
6452,2523,0
6046,2963,0
2780,1654,0
6076,2567,0
6989,2902,0
4151,244,0
1407,1251,0
2292,735,0
1937,853,0
3671,3104,0
7102,945,0
4732,2015,0
5937,4512,0
3873,2743,0
2028,2572,0
6970,4500,0
5170,2132,0
6644,2365,0
1907,1318,0
5102,4193,0
4802,2510,0
984,749,0
696,3607,0
1923,109,0
218,4417,0
6342,3584,0
4984,1861,0
5201,2404,0
4566,3079,0
2041,1940,0
6115,1545,0
608,338,0
3280,2502,0
4282,4020,0
4369,3325,0
3234,2544,0
7140,2342,0
4149,496,0
2577,1867,0
1832,3620,0
2343,896,0
1173,4620,0
3724,1687,0
963,1861,0
4769,155,0
6821,2354,0
4729,631,0
6711,4657,0
4598,1878,0
334,615,0
642,82,0
3939,3497,0
6343,883,0
155,3164,0
1548,349,0
3262,1044,0
7085,1215,0
4377,3566,0
4792,37,0
3865,1400,0
6617,2541,0
3726,815,0
5542,1325,0
6987,1053,0
1997,2914,0
87,1918,0
1824,1828,0
3902,363,0
6389,62,0
3151,2708,0
462,1964,0
2801,2930,0
5780,3336,0
3353,14,0
1421,2519,0
5559,4373,0
1411,4740,0
385,2926,0
5815,2820,0
7254,130,0
1539,521,0
2984,528,0
5947,3192,0
4758,557,0
6203,4109,0
3830,2860,0
1287,3145,0
4690,908,0
1852,2286,0
3783,2202,0
4178,2914,0
3421,4698,0
6986,3958,0
5122,2982,0
6523,2754,0
7117,4569,0
4473,2964,0
482,1503,0
4439,2894,0
429,2086,0
93,901,0
7355,349,0
5499,2488,0
2870,472,0
6044,3472,0
5567,4681,0
6118,2005,0
6226,37,0
2692,2273,0
891,2770,0
5335,2080,0
3581,2962,0
6375,3928,0
7065,3119,0
2487,2590,0
5206,4637,0
2574,3498,0
6845,2771,0
443,1307,0
3240,4751,0
6644,1834,0
2845,3340,0
7180,758,0
6457,3419,0
5266,3281,0
636,4341,0
4950,655,0
6683,1766,0
1068,183,0
5460,913,0
5305,740,0
2971,621,0
5665,1248,0
3069,3752,0
3708,3694,0
4018,4626,0
2429,3823,0
2397,481,0
6959,3498,0
786,1416,0
5699,721,0
4875,2483,0
6171,4047,0
4068,4667,0
4959,428,0
5397,2396,0
7200,72,0
2240,2806,0
1002,4248,0
4997,2922,0
7116,3445,0
4865,879,0
1323,1785,0
1406,1914,0
161,292,0
7167,2729,0
657,2445,0
5161,3258,0
6447,984,0
6,576,0
2119,882,0
266,1799,0
3745,736,0
3736,1817,0
3868,525,0
3194,2007,0
5555,1967,0
2437,2524,0
4891,3171,0
231,3044,0
1759,4032,0
4367,2347,0
2262,3573,0
5678,3266,0
4514,4082,0
1369,1219,0
980,2660,0
5696,1121,0
6426,3963,0
5284,3555,0
411,1498,0
3007,2841,0
5685,2413,0
250,1289,0
7308,2293,0
1249,3615,0
2799,4112,0
7213,3660,0
788,3140,0
978,703,0
3889,4650,0
5386,1239,0
1849,3685,0
685,2658,0
703,1285,0
5515,3769,0
5872,728,0
2358,4633,0
5978,2730,0
3852,4682,0
4518,2375,0
3382,4320,0
2307,185,0
2597,1114,0
3536,1271,0
6428,877,0
4030,1730,0
1143,3334,0
4720,2259,0
1086,221,0
6298,4022,0
4896,2372,0
3202,1900,0
6222,381,0
5516,215,0
7229,2734,0
3712,206,0
2859,1377,0
1855,4456,0
7024,155,0
6866,3930,0
6812,777,0
5794,4153,0
6776,1385,0
4139,2921,0
5445,3862,0
4924,4372,0
7116,161,0
5460,2273,0
51,3084,0
7029,277,0
2359,2048,0
4132,2159,0
5568,3630,0
3224,4132,0
1454,714,0
147,3419,0
1865,2158,0
245,717,0
4230,4350,0
5605,3946,0
5329,3297,0
946,1038,0
6573,1014,0
1394,10,0
4297,1427,0
6655,3347,0
1621,2669,0
5268,35,0
2999,2122,0
4365,4332,0
3031,3638,0
808,3309,0
7022,4424,0
2997,3338,0
5467,4143,0
271,2728,0
4841,2803,0
1583,4637,0
720,2067,0
3355,4748,0
759,359,0
7179,755,0
1695,1571,0
368,575,0
49,358,0
5722,3951,0
1225,383,0
6133,844,0
5725,1635,0
738,1295,0
5991,702,0
1719,767,0
5440,671,0
5655,1083,0
609,860,0
1896,3076,0
6828,2164,0
2874,4528,0
851,2018,0
7138,4448,0
5504,4195,0
3845,598,0
2524,3296,0
5526,2232,0
5672,972,0
4119,621,0
5766,107,0
2977,2698,0
649,3940,0
5441,2240,0
1241,2691,0
901,3111,0
4055,2504,0
1844,4392,0
5992,3578,0
968,412,0
3674,3851,0
2998,1021,0
2059,4140,0
3599,2799,0
5830,3685,0
2622,1983,0
2774,2567,0
6704,1543,0
3987,1335,0
3902,3827,0
6683,284,0
1209,823,0
634,1407,0
7308,940,0
1050,748,0
3925,2346,0
4189,748,0
5621,3228,0
4694,3492,0
4548,4621,0
5255,8,0
2279,3836,0
6739,3079,0
3322,3314,0
2716,4047,0
4367,238,0
2495,1184,0
4301,4181,0
6314,98,0
3980,1180,0
4381,2505,0
5321,2399,0
3620,3779,0
5594,1059,0
2626,1215,0
4192,1194,0
2187,2465,0
652,3643,0
3248,4242,0
1618,2625,0
7162,1919,0
6121,2693,0
5691,822,0
6349,2661,0
1707,3933,0
3126,1322,0
1995,2187,0
343,1966,0
3016,2071,0
3938,3264,0
2084,2605,0
5666,2368,0
4086,845,0
3581,3002,0
3579,460,0
5961,3412,0
807,4453,0
1294,2494,0
703,1923,0
145,3998,0
3904,1299,0
2474,4356,0
975,1412,0
3438,2755,0
3905,1136,0
6350,1421,0
5611,2854,0
4069,303,0
2450,2537,0
2490,710,0
4741,3569,0
3565,1146,0
5259,3796,0
3809,1059,0
4011,3255,0
1733,15,0
3624,4694,0
1483,2916,0
1541,2578,0
6185,55,0
242,4105,0
1040,171,0
2134,2541,0
6957,3830,0
423,869,0
1683,2456,0
1606,1633,0
579,3596,0
574,4334,0
3358,4655,0
5733,66,0
7177,1763,0
6161,306,0
3007,3465,0
4199,3697,0
3977,3128,0
4834,510,0
2220,4644,0
2781,3322,0
5824,4161,0
2853,2918,0
5410,4155,0
489,2702,0
2508,2706,0
4879,4165,0
5898,3712,0
6682,1302,0
6825,303,0
1519,4447,0
2370,3921,0
3079,3297,0
2857,1572,0
5986,4049,0
4317,3619,0
6387,1751,0
4419,1129,0
620,942,0
4535,95,0
3039,4335,0
4045,4336,0
2287,433,0
3332,3855,0
1711,3112,0
3089,2747,0
194,4403,0
7181,4059,0
2395,391,0
3393,4261,0
5569,4483,0
557,2483,0
6431,2234,0
282,2785,0
6625,4520,0
2305,1556,0
7168,270,0
6024,3143,0
7122,4009,0
3667,3724,0
4360,1829,0
927,1708,0
2911,2007,0
1411,1052,0
2852,71,0
2665,883,0
2453,2846,0
3508,4443,0
857,3674,0
6397,1021,0
5114,1891,0
1305,3562,0
3258,2801,0
6324,4203,0
93,4375,0
3700,3675,0
3784,2619,0
4676,2515,0
3912,2618,0
3270,2070,0
1675,1659,0
1960,2596,0
1338,3182,0
4875,3227,0
4255,241,0
2534,3758,0
2370,1258,0
7098,2162,0
2559,1499,0
5540,2882,0
95,3808,0
3002,3331,0
4119,2669,0
4084,1051,0
3600,1557,0
6320,4736,0
418,3811,0
3781,1379,0
1158,838,0
6899,549,0
1067,67,0
7365,3842,0
6380,1047,0
326,2683,0
2311,4024,0
5504,2271,0
6682,328,0
6588,1423,0
6956,1505,0
4607,915,0
5152,2212,0
1711,2746,0
4080,3686,0
1488,293,0
7115,3786,0
4805,474,0
6499,346,0
5008,968,0
3121,478,0
4585,2317,0
4318,3146,0
5312,1935,0
2457,1706,0
2629,3047,0
4433,1732,0
1389,3983,0
2117,3656,0
2201,4516,0
3665,972,0
4045,1253,0
7034,1053,0
1498,499,0
5233,1505,0
2998,4699,0
5785,4122,0
7220,461,0
2,1599,0
1415,851,0
6065,4426,0
6995,2720,0
5550,244,0
4515,1194,0
2453,4389,0
4240,73,0
3592,4406,0
5075,4123,0
667,3608,0
6994,1199,0
5752,3094,0
3995,3297,0
5537,819,0
584,1511,0
2158,308,0
316,2482,0
4446,2928,0
5738,3426,0
2264,3746,0
1411,947,0
5563,4323,0
7195,161,0
235,16,0
3309,1554,0
1903,1556,0
4101,479,0
648,1231,0
1752,1824,0
1030,1543,0
2034,2531,0
3065,2605,0
3315,4412,0
2692,743,0
5293,2917,0
4701,4066,0
177,2846,0
466,4284,0
1351,575,0
2067,3992,0
6847,2852,0
714,3739,0
2826,568,0
83,3810,0
2528,2557,0
2803,1499,0
2207,4163,0
7039,4736,0
4576,1123,0
2077,4053,0
5578,2314,0
3998,1905,0
7289,4066,0
974,4505,0
2115,1647,0
2111,2057,0
1572,535,0
5124,1980,0
3195,3735,0
3540,831,0
2242,1722,0
821,1471,0
1450,4306,0
6572,3847,0
4250,4557,0
2003,2006,0
2378,4133,0
279,925,0
4771,3569,0
198,2532,0
3920,3399,0
3570,1614,0
3522,1609,0
4512,3752,0
3661,4175,0
7117,4145,0
3016,1720,0
923,321,0
1788,4196,0
1998,2993,0
98,914,0
94,1593,0
748,879,0
3822,3239,0
3390,2617,0
6731,2892,0
4946,1800,0
3605,1403,0
4183,3202,0
1886,1260,0
7340,234,0
1138,4254,0
1780,2877,0
2814,3693,0
2089,185,0
5803,191,0
1733,312,0
3241,2853,0
3009,1444,0
2738,1880,0
1689,2036,0
6605,2177,0
6847,3313,0
4352,235,0
2314,2623,0
3902,148,0
6463,3861,0
7073,1974,0
4252,4007,0
3426,4711,0
4316,2733,0
3324,1763,0
190,3814,0
2908,1562,0
3852,3265,0
4561,3718,0
6761,841,0
2512,3815,0
1189,2257,0
5184,3595,0
969,3683,0
5091,4015,0
6467,1514,0
1668,2354,0
2188,4012,0
5075,2329,0
6721,406,0
959,4639,0
4477,2801,0
5312,4659,0
758,2658,0
772,1118,0
489,352,0
6662,580,0
4062,7,0
298,3202,0
7124,3216,0
2182,2696,0
1030,327,0
307,2261,0
6316,3153,0
4118,552,0
1452,3090,0
6019,420,0
3883,2151,0
1352,3881,0
6450,702,0
2759,933,0
3566,635,0
6367,579,0
1384,4469,0
4915,2280,0
916,2077,0
4304,1372,0
426,3933,0
1891,3655,0
6145,4492,0
6288,2127,0
6593,2092,0
2727,4320,0
2985,2640,0
1750,431,0
6697,1084,0
3640,2795,0
495,910,0
5805,1787,0
3958,4168,0
4509,1000,0
758,1873,0
5574,4751,0
5744,3062,0
130,1869,0
2789,4633,0
3941,2190,0
4132,634,0
3440,2560,0
631,518,0
6281,2208,0
1490,321,0
5303,2061,0
6423,160,0
440,445,0
3881,1336,0
3207,129,0
6920,1538,0
303,4745,0
5102,35,0
315,3559,0
1444,639,0
4456,3381,0
4052,1183,0
7016,4213,0
2098,4759,0
3589,3505,0
7192,3279,0
1978,3027,0
3543,37,0
3343,4238,0
2337,573,0
4316,4268,0
232,3217,0
6592,1274,0
4997,2739,0
3450,3382,0
266,2789,0
188,4627,0
5824,1610,0
3,867,0
5923,3752,0
2346,707,0
2985,3437,0
1469,55,0
6122,4457,0
4754,2492,0
4382,3354,0
2055,1974,0
6465,820,0
2057,2822,0
261,4156,0
5051,667,0
301,4702,0
4676,3386,0
3025,2387,0
5871,3472,0
1921,2684,0
6937,2330,0
5282,4681,0
6946,1928,0
6431,1669,0
6664,1072,0
5841,121,0
857,2697,0
6204,3233,0
596,4691,0
7334,139,0
4230,4035,0
241,864,0
1143,4564,0
6152,365,0
1830,2514,0
1669,4019,0
3420,569,0
4701,1024,0
1025,4741,0
2334,1731,0
623,815,0
352,1281,0
1414,4111,0
6898,3106,0
5890,3355,0
6577,1939,0
2760,2441,0
152,4691,0
7084,3746,0
2232,1140,0
1656,1767,0
5737,210,0
6195,3283,0
2070,345,0
855,2066,0
3394,1454,0
6046,1462,0
6230,1152,0
6505,1102,0
5329,3818,0
2199,100,0
5331,1830,0
4862,3584,0
6047,2666,0
5885,1904,0
4414,13,0
1518,3275,0
2042,2570,0
4361,56,0
923,412,0
152,3423,0
2926,2456,0
5942,1687,0
4014,2166,0
3252,1677,0
6825,2391,0
308,202,0
5062,3011,0
1645,4530,0
7064,171,0
1586,551,0
4279,3636,0
4592,4311,0
6760,2509,0
2293,1429,0
24,4716,0
1245,2587,0
982,2359,0
5776,3702,0
6473,3996,0
4260,1955,0
4210,4527,0
7310,3144,0
2381,4289,0
7030,3299,0
4741,1648,0
5626,3953,0
7031,393,0
4041,2336,0
1239,4047,0
5535,237,0
6723,4242,0
4418,4690,0
3635,200,0
5850,2177,0
529,3036,0
5282,4380,0
4082,3665,0
5456,3910,0
5580,1491,0
6767,4158,0
405,2792,0
3242,3511,0
1394,334,0
1276,415,0
2080,4616,0
710,1215,0
6911,3990,0
7044,4189,0
5561,2981,0
1681,4287,0
3960,2294,0
6833,4675,0
3892,692,0
3749,817,0
7221,985,0
4948,4728,0
5860,4483,0
4711,2640,0
4145,2389,0
6350,4674,0
1536,585,0
3620,3714,0
3179,2079,0
2458,45,0
6768,1908,0
6617,765,0
3598,107,0
7362,3470,0
4922,1262,0
4947,2527,0
6703,4267,0
2115,693,0
3202,649,0
4836,1364,0
3594,2304,0
6036,4703,0
2237,3746,0
1779,4237,0
6078,295,0
3489,3067,0
1401,67,0
6209,1783,0
1761,4191,0
492,2028,0
440,4681,0
1432,3353,0
57,1322,0
5456,179,0
3992,1404,0
3829,2120,0
6760,4616,0
2062,1457,0
2915,2752,0
461,606,0
2484,1016,0
477,1769,0
683,2567,0
5648,2603,0
4298,3917,0
2373,4060,0
4498,2046,0
4568,2826,0
496,1572,0
5621,778,0
4699,1245,0
6901,41,0
1805,154,0
39,4369,0
4376,3722,0
7263,2673,0
3204,3987,0
4847,1534,0
2503,3872,0
5779,3658,0
78,3599,0
1720,2540,0
12,1212,0
6139,879,0
5826,2773,0
3616,3259,0
6589,217,0
3032,4483,0
2941,1415,0
426,1538,0
5458,4669,0
2618,1975,0
1022,1985,0
342,500,0
5492,1405,0
1466,1194,0
6848,3031,0
759,1868,0
6893,1357,0
5112,350,0
3709,2890,0
10,3450,0
3592,1301,0
1021,1937,0
3084,2189,0
980,200,0
133,487,0
1997,1704,0
251,615,0
6179,326,0
3075,2610,0
5616,3617,0
699,3460,0
5528,2618,0
852,2908,0
556,1281,0
5181,1753,0
308,3138,0
5030,1953,0
34,902,0
3255,1733,0
939,1878,0
4991,4590,0
3440,4088,0
1036,3925,0
881,4143,0
1554,3072,0
1679,4316,0
1804,4438,0
5044,4692,0
6842,3962,0
3241,2686,0
5339,3915,0
2054,4676,0
7095,4073,0
5960,3871,0
489,1972,0
3703,1807,0
899,4436,0
2035,740,0
2617,1592,0
5738,4292,0
5638,1369,0
5842,644,0
2502,4280,0
2802,203,0
3248,1668,0
2854,2874,0
5375,2893,0
1742,4149,0
6335,2906,0
2752,2611,0
767,1372,0
5884,865,0
4645,1370,0
2111,3399,0
1937,674,0
2956,1316,0
3881,4328,0
1300,1739,0
6919,1142,0
2647,475,0
104,3219,0
4694,4371,0
891,896,0
2103,83,0
1364,4505,0
3642,4691,0
3884,422,0
6754,644,0
5019,2591,0
2902,1839,0
340,4248,0
2158,4377,0
1172,4013,0
6642,3694,0
2591,1213,0
2910,42,0
5139,3376,0
3175,874,0
888,2461,0
4539,1634,0
4659,2163,0
4505,4085,0
2065,333,0
3488,1768,0
1108,106,0
3437,796,0
5386,3165,0
7132,4472,0
1191,2693,0
4045,701,0
5005,2786,0
2791,3135,0
855,1950,0
3023,966,0
201,3533,0
7300,4234,0
6294,3447,0
932,1320,0
5208,1031,0
1142,3850,0
3574,4018,0
5569,329,0
2633,4394,0
1928,1218,0
3524,2233,0
3835,1828,0
4494,2360,0
2905,2743,0
3347,4695,0
1071,2129,0
1772,3734,0
5417,1193,0
5457,3252,0
129,477,0
2812,2580,0
1209,2841,0
1553,699,0
6249,4563,0
4846,763,0
2833,3392,0
1196,4266,0
5973,4493,0
7153,2405,0
4347,1414,0
7255,4062,0
451,3251,0
160,2486,0
3249,1405,0
4178,85,0
1594,527,0
6818,345,0
6602,2999,0
2700,76,0
5831,2333,0
1152,2589,0
5407,242,0
7348,3718,0
4465,3193,0
3317,97,0
6332,374,0
1353,1052,0
2110,4520,0
7278,2031,0
3165,3182,0
7003,4343,0
2862,3646,0
6331,2587,0
6341,1373,0
3346,614,0
3036,1668,0
5895,3989,0
4854,235,0
4439,2036,0
2399,2746,0
1924,4223,0
2380,2405,0
7308,4738,0
5865,2489,0
2744,4154,0
1832,570,0
3264,389,0
2197,2809,0
1900,4556,0
6592,3693,0
5751,2022,0
6689,126,0
3823,1515,0
1310,2998,0
3477,1260,0
4427,2079,0
1237,1834,0
3216,1808,0
1003,2207,0
7079,4563,0
2179,444,0
6002,2785,0
6816,2555,0
3711,3664,0
5143,284,0
1044,1144,0
1988,2571,0
6677,2262,0
5102,3301,0
1502,3868,0
1319,758,0
3865,1741,0
7071,4048,0
6768,792,0
5883,4573,0
734,4134,0
5355,4038,0
7366,4542,0
6452,4731,0
6401,480,0
4979,3283,0
3608,411,0
1985,4359,0
789,1566,0
4287,152,0
1124,3740,0
3160,4669,0
5349,4010,0
2392,4089,0
2376,2484,0
4735,3115,0
4369,2990,0
3482,2174,0
6110,2155,0
358,1546,0
4378,3440,0
1370,4124,0
3121,4524,0
4447,1969,0
733,2536,0
4736,4612,0
3141,3058,0
4221,4401,0
5797,2398,0
6465,4063,0
3403,1579,0
6098,4548,0
5098,4626,0
7119,676,0
2151,2202,0
6235,2489,0
5425,1232,0
195,2964,0
1037,3132,0
3476,2129,0
3961,4315,0
1138,874,0
6840,4477,0
438,3576,0
6596,517,0
3637,2625,0
3787,2954,0
6264,1412,0
1975,4744,0
5238,556,0
5436,2715,0
2546,3689,0
495,1153,0
